SITE_ID1,CELL_NAME1,RatBandShort1,SITE_ID2,CELL_NAME,RatBandShort2,HO Execution Successes [#]
B3PEC,VB3PEC1,L09,B3PEC,TB3PEC3,L08,232
B3PEC,VB3PEC1,L09,B3PEC,JB3PEC2,L18,24
B3PEC,VB3PEC1,L09,B3PEC,JB3PEC3,L18,16
B3PEC,VB3PEC1,L09,B3RCK,VB3RCK1,L09,447
B3PEC,VB3PEC1,L09,B3RCS,TB3RCS2,L08,249
B3PEC,VB3PEC1,L09,B3RCS,TB3RCS3,L08,684
B3PEC,VB3PEC1,L09,B3RCS,VB3RCS1,L09,313
B3PEC,VB3PEC1,L09,B3RCS,VB3RCS2,L09,6379
B3PEC,VB3PEC1,L09,B3RCS,VB3RCS3,L09,17780
B3PEC,VB3PEC1,L09,B3SAD,VB3SAD1,L09,1977
B3PEC,VB3PEC1,L09,B3SAD,VB3SAD2,L09,3184
B3PEC,VB3PEC1,L09,B3SKL,VB3SKL2,L09,1559
B3PEC,VB3PEC1,L09,B3STA,VB3STA1,L09,558
B3PEC,VB3PEC1,L09,B3STA,VB3STA3,L09,1291
B3PEC,VB3PEC1,L09,B3ZAV,VB3ZAV1,L09,320
B3PEC,VB3PEC1,L09,B3ZAV,VB3ZAV2,L09,95
B3PEC,VB3PEC2,L09,B2STD,VB2STD3,L09,55
B3PEC,VB3PEC2,L09,B3CNK,VB3CNK1,L09,849
B3PEC,VB3PEC2,L09,B3NOB,VB3NOB1,L09,921
B3PEC,VB3PEC2,L09,B3PEC,SB3PEC1,L07,7355
B3PEC,VB3PEC2,L09,B3PEC,SB3PEC3,L07,8109
B3PEC,VB3PEC2,L09,B3PEC,TB3PEC1,L08,228
B3PEC,VB3PEC2,L09,B3PEC,TB3PEC2,L08,8999
B3PEC,VB3PEC2,L09,B3PEC,TB3PEC3,L08,122
B3PEC,VB3PEC2,L09,B3PEC,JB3PEC1,L18,34
B3PEC,VB3PEC2,L09,B3PEC,JB3PEC3,L18,71
B3PEC,VB3PEC2,L09,B3RCK,TB3RCK1,L08,477
B3PEC,VB3PEC2,L09,B3RCK,TB3RCK2,L08,631
B3PEC,VB3PEC2,L09,B3RCK,VB3RCK1,L09,21595
B3PEC,VB3PEC2,L09,B3RCK,VB3RCK2,L09,24071
B3PEC,VB3PEC2,L09,B3RCS,TB3RCS2,L08,244
B3PEC,VB3PEC2,L09,B3RCS,TB3RCS3,L08,1043
B3PEC,VB3PEC2,L09,B3RCS,VB3RCS2,L09,1570
B3PEC,VB3PEC2,L09,B3RCS,VB3RCS3,L09,61651
B3PEC,VB3PEC2,L09,B3SAD,VB3SAD2,L09,2376
B3PEC,VB3PEC2,L09,B3STA,TB3STA3,L08,899
B3PEC,VB3PEC2,L09,B3STA,VB3STA3,L09,21495
B3PEC,VB3PEC2,L09,B3VJR,TB3VJR1,L08,703
B3PEC,VB3PEC2,L09,B3VJR,VB3VJR1,L09,8861
B3PEC,VB3PEC3,L09,B2BAN,VB2BAN1,L09,91
B3PEC,VB3PEC3,L09,B2BRE,VB2BRE3,L09,79
B3PEC,VB3PEC3,L09,B2STD,VB2STD3,L09,596
B3PEC,VB3PEC3,L09,B3CNK,VB3CNK1,L09,113279
B3PEC,VB3PEC3,L09,B3JES,VB3JES1,L09,161858
B3PEC,VB3PEC3,L09,B3NOB,VB3NOB1,L09,333
B3PEC,VB3PEC3,L09,B3PEC,SB3PEC1,L07,7425
B3PEC,VB3PEC3,L09,B3PEC,SB3PEC2,L07,6656
B3PEC,VB3PEC3,L09,B3PEC,TB3PEC1,L08,355
B3PEC,VB3PEC3,L09,B3PEC,TB3PEC2,L08,245
B3PEC,VB3PEC3,L09,B3PEC,TB3PEC3,L08,12866
B3PEC,VB3PEC3,L09,B3PEC,JB3PEC1,L18,19
B3PEC,VB3PEC3,L09,B3PEC,JB3PEC2,L18,9
B3PEC,VB3PEC3,L09,B3RAC,VB3RAC1,L09,2037
B3PEC,VB3PEC3,L09,B3RAC,VB3RAC3,L09,8404
B3PEC,VB3PEC3,L09,B3RCK,TB3RCK1,L08,16
B3PEC,VB3PEC3,L09,B3RCK,VB3RCK1,L09,138655
B3PEC,VB3PEC3,L09,B3RCK,VB3RCK3,L09,18638
B3PEC,VB3PEC3,L09,B3RCN,VB3RCN3,L09,221
B3PEC,VB3PEC3,L09,B3RCS,TB3RCS3,L08,572
B3PEC,VB3PEC3,L09,B3RCS,VB3RCS3,L09,1244495
B3PEC,VB3PEC3,L09,B3SAD,TB3SAD2,L08,417
B3PEC,VB3PEC3,L09,B3SAD,TB3SAD3,L08,24
B3PEC,VB3PEC3,L09,B3SAD,VB3SAD2,L09,187850
B3PEC,VB3PEC3,L09,B3SAD,VB3SAD3,L09,2872
B3PEC,VB3PEC3,L09,B3STA,VB3STA3,L09,281
B3PEC,VB3PEC3,L09,B3SVJ,VB3SVJ3,L09,827
B3PEC,VB3PEC3,L09,B3SVJ,JB3SVJ3,L18,66
B3PEC,VB3PEC3,L09,B3UCE,VB3UCE1,L09,1
B3PEC,JB3PEC1,L18,B3PEC,SB3PEC1,L07,8593
B3PEC,JB3PEC1,L18,B3PEC,TB3PEC1,L08,7504
B3PEC,JB3PEC1,L18,B3PEC,TB3PEC2,L08,122
B3PEC,JB3PEC1,L18,B3PEC,TB3PEC3,L08,199
B3PEC,JB3PEC1,L18,B3PEC,VB3PEC2,L09,144
B3PEC,JB3PEC1,L18,B3PEC,VB3PEC3,L09,315
B3PEC,JB3PEC1,L18,B3RCS,TB3RCS2,L08,72
B3PEC,JB3PEC1,L18,B3RCS,TB3RCS3,L08,765
B3PEC,JB3PEC1,L18,B3RCS,VB3RCS3,L09,823
B3PEC,JB3PEC1,L18,B3RCS,JB3RCS1,L18,2305
B3PEC,JB3PEC1,L18,B3RCS,JB3RCS2,L18,2748
B3PEC,JB3PEC1,L18,B3RCS,JB3RCS3,L18,37399
B3PEC,JB3PEC1,L18,B3SAD,JB3SAD1,L18,1149
B3PEC,JB3PEC1,L18,B3SAD,JB3SAD2,L18,4488
B3PEC,JB3PEC1,L18,B3SAD,JB3SAD3,L18,37
B3PEC,JB3PEC1,L18,B3SKL,JB3SKL2,L18,680
B3PEC,JB3PEC1,L18,B3SVJ,JB3SVJ3,L18,943
B3PEC,JB3PEC1,L18,B3ZAV,JB3ZAV2,L18,208
B3PEC,JB3PEC2,L18,B2STD,TB2STD3,L08,8
B3PEC,JB3PEC2,L18,B3CNK,TB3CNK1,L08,31
B3PEC,JB3PEC2,L18,B3CNK,JB3CNK1,L18,734
B3PEC,JB3PEC2,L18,B3NOB,TB3NOB1,L08,35
B3PEC,JB3PEC2,L18,B3NOB,JB3NOB1,L18,3463
B3PEC,JB3PEC2,L18,B3PEC,SB3PEC2,L07,12316
B3PEC,JB3PEC2,L18,B3PEC,TB3PEC1,L08,109
B3PEC,JB3PEC2,L18,B3PEC,TB3PEC2,L08,8287
B3PEC,JB3PEC2,L18,B3PEC,TB3PEC3,L08,42
B3PEC,JB3PEC2,L18,B3PEC,VB3PEC1,L09,168
B3PEC,JB3PEC2,L18,B3PEC,VB3PEC3,L09,91
B3PEC,JB3PEC2,L18,B3PEC,JB3PEC1,L18,16721
B3PEC,JB3PEC2,L18,B3RCK,TB3RCK1,L08,393
B3PEC,JB3PEC2,L18,B3RCK,VB3RCK1,L09,731
B3PEC,JB3PEC2,L18,B3RCK,JB3RCK1,L18,26366
B3PEC,JB3PEC2,L18,B3RCK,JB3RCK2,L18,29999
B3PEC,JB3PEC2,L18,B3RCS,TB3RCS2,L08,38
B3PEC,JB3PEC2,L18,B3RCS,TB3RCS3,L08,1293
B3PEC,JB3PEC2,L18,B3RCS,VB3RCS3,L09,1674
B3PEC,JB3PEC2,L18,B3RCS,JB3RCS2,L18,356
B3PEC,JB3PEC2,L18,B3RCS,JB3RCS3,L18,176417
B3PEC,JB3PEC2,L18,B3SAD,JB3SAD2,L18,3915
B3PEC,JB3PEC2,L18,B3SKL,TB3SKL2,L08,13
B3PEC,JB3PEC2,L18,B3SKL,JB3SKL2,L18,315
B3PEC,JB3PEC2,L18,B3STA,TB3STA3,L08,657
B3PEC,JB3PEC2,L18,B3STA,VB3STA3,L09,542
B3PEC,JB3PEC2,L18,B3STA,JB3STA3,L18,5455
B3PEC,JB3PEC2,L18,B3SVA,TB3SVA3,L08,14
B3PEC,JB3PEC2,L18,B3SVJ,JB3SVJ3,L18,8854
B3PEC,JB3PEC2,L18,B3VJR,TB3VJR1,L08,236
B3PEC,JB3PEC2,L18,B3VJR,JB3VJR1,L18,2089
B3PEC,JB3PEC3,L18,B2PES,JB2PES3,L18,461
B3PEC,JB3PEC3,L18,B2STD,TB2STD3,L08,20
B3PEC,JB3PEC3,L18,B3CNK,TB3CNK1,L08,45
B3PEC,JB3PEC3,L18,B3HAT,JB3HAT2,L18,0
B3PEC,JB3PEC3,L18,B3JES,TB3JES1,L08,37
B3PEC,JB3PEC3,L18,B3JES,JB3JES1,L18,13204
B3PEC,JB3PEC3,L18,B3NOB,JB3NOB1,L18,15879
B3PEC,JB3PEC3,L18,B3NOB,JB3NOB3,L18,112
B3PEC,JB3PEC3,L18,B3PEC,SB3PEC3,L07,12106
B3PEC,JB3PEC3,L18,B3PEC,TB3PEC1,L08,431
B3PEC,JB3PEC3,L18,B3PEC,TB3PEC2,L08,718
B3PEC,JB3PEC3,L18,B3PEC,TB3PEC3,L08,10324
B3PEC,JB3PEC3,L18,B3PEC,VB3PEC1,L09,368
B3PEC,JB3PEC3,L18,B3PEC,VB3PEC2,L09,806
B3PEC,JB3PEC3,L18,B3PEC,JB3PEC1,L18,14288
B3PEC,JB3PEC3,L18,B3PEC,JB3PEC2,L18,17880
B3PEC,JB3PEC3,L18,B3RCK,TB3RCK1,L08,455
B3PEC,JB3PEC3,L18,B3RCK,VB3RCK1,L09,694
B3PEC,JB3PEC3,L18,B3RCK,JB3RCK1,L18,13962
B3PEC,JB3PEC3,L18,B3RCK,JB3RCK3,L18,885
B3PEC,JB3PEC3,L18,B3RCS,JB3RCS3,L18,3305
B3PEC,JB3PEC3,L18,B3SAD,JB3SAD1,L18,490
B3PEC,JB3PEC3,L18,B3SAD,JB3SAD2,L18,1492
B3PEC,JB3PEC3,L18,B3SAD,JB3SAD3,L18,1523
B3PEC,JB3PEC3,L18,B3SKL,JB3SKL2,L18,332
B3PEC,JB3PEC3,L18,B3STA,JB3STA2,L18,1
B3PEC,JB3PEC3,L18,B3SVJ,TB3SVJ3,L08,4
B3PEC,JB3PEC3,L18,B3SVJ,JB3SVJ3,L18,54493
B3PLS,TB3PLS1,L08,B3NTC,TB3NTC1,L08,233
B3PLS,TB3PLS1,L08,B3PLS,TB3PLS2,L08,1099
B3PLS,TB3PLS1,L08,B3PLS,JB3PLS2,L18,1
B3PLS,TB3PLS1,L08,B3VAJ,TB3VAJ1,L08,2393
B3PLS,TB3PLS2,L08,B2TRC,TB2TRC3,L08,3113
B3PLS,TB3PLS2,L08,B3NTC,TB3NTC1,L08,1452
B3PLS,TB3PLS2,L08,B3PLS,TB3PLS1,L08,787
B3PLS,TB3PLS2,L08,B3PLS,JB3PLS1,L18,4
B3PLS,TB3PLS2,L08,B3PLT,TB3PLT1,L08,447
B3PLS,TB3PLS2,L08,B3VAJ,TB3VAJ1,L08,31668
B3PLS,TB3PLS2,L08,B3VAJ,VB3VAJ1,L09,369
B3PLS,TB3PLS2,L08,B3VJR,TB3VJR3,L08,24027
B3PLS,TB3PLS2,L08,B3VJR,VB3VJR3,L09,115
B3PLS,JB3PLS1,L18,B3NTC,JB3NTC1,L18,236
B3PLS,JB3PLS1,L18,B3PLS,TB3PLS1,L08,2813
B3PLS,JB3PLS1,L18,B3PLS,TB3PLS2,L08,27
B3PLS,JB3PLS1,L18,B3VAJ,JB3VAJ1,L18,3593
B3PLS,JB3PLS2,L18,B2PRE,TB2PRE3,L08,5
B3PLS,JB3PLS2,L18,B2TRC,JB2TRC3,L18,1872
B3PLS,JB3PLS2,L18,B3NTC,TB3NTC1,L08,17
B3PLS,JB3PLS2,L18,B3NTC,JB3NTC1,L18,1730
B3PLS,JB3PLS2,L18,B3PLS,TB3PLS1,L08,88
B3PLS,JB3PLS2,L18,B3PLS,TB3PLS2,L08,31867
B3PLS,JB3PLS2,L18,B3PLS,JB3PLS1,L18,2064
B3PLS,JB3PLS2,L18,B3VAJ,TB3VAJ1,L08,296
B3PLS,JB3PLS2,L18,B3VAJ,VB3VAJ1,L09,1629
B3PLS,JB3PLS2,L18,B3VAJ,JB3VAJ1,L18,40218
B3PLS,JB3PLS2,L18,B3VJR,TB3VJR3,L08,311
B3PLS,JB3PLS2,L18,B3VJR,VB3VJR3,L09,453
B3PLS,JB3PLS2,L18,B3VJR,JB3VJR3,L18,5287
B3PLT,TB3PLT1,L08,B2TRC,TB2TRC1,L08,40
B3PLT,TB3PLT1,L08,B3PLS,TB3PLS2,L08,143
B3PLT,TB3PLT1,L08,B3VAJ,TB3VAJ1,L08,577
B3PLT,JB3PLT1,L18,B2TRC,JB2TRC1,L18,53
B3PLT,JB3PLT1,L18,B3PLT,TB3PLT1,L08,3842
B3PLT,JB3PLT1,L18,B3VAJ,JB3VAJ1,L18,1491
B3PSL,TB3PSL1,L08,B2IVC,TB2IVC1,L08,69
B3PSL,TB3PSL1,L08,B2SCO,TB2SCO3,L08,4
B3PSL,TB3PSL1,L08,B2SCO,VB2SCO3,L09,0
B3PSL,TB3PSL1,L08,B2STD,TB2STD1,L08,33
B3PSL,TB3PSL1,L08,B3CNK,TB3CNK1,L08,1255
B3PSL,TB3PSL1,L08,B3JES,TB3JES1,L08,402
B3PSL,TB3PSL1,L08,B3PSL,SB3PSL1,L07,85085
B3PSL,TB3PSL1,L08,B3PSL,TB3PSL2,L08,8721
B3PSL,TB3PSL1,L08,B3PSL,TB3PSL3,L08,1244
B3PSL,TB3PSL1,L08,B3PSL,VB3PSL2,L09,3
B3PSL,TB3PSL1,L08,B3PSL,VB3PSL3,L09,1
B3PSL,TB3PSL1,L08,B3PSL,JB3PSL2,L18,4
B3PSL,TB3PSL1,L08,B3PSL,JB3PSL3,L18,0
B3PSL,TB3PSL1,L08,B3PUC,TB3PUC1,L08,1578
B3PSL,TB3PSL1,L08,B3RYB,TB3RYB1,L08,2318
B3PSL,TB3PSL1,L08,B3RYB,TB3RYB2,L08,21451
B3PSL,TB3PSL1,L08,B3SAD,TB3SAD1,L08,738
B3PSL,TB3PSL1,L08,B3SKL,TB3SKL1,L08,248
B3PSL,TB3PSL1,L08,B3SKL,TB3SKL3,L08,2410
B3PSL,TB3PSL1,L08,B3SVJ,TB3SVJ1,L08,27000
B3PSL,TB3PSL1,L08,B3SVJ,JB3SVJ1,L18,176
B3PSL,TB3PSL1,L08,B3TOM,TB3TOM1,L08,2021
B3PSL,TB3PSL1,L08,B3TOM,TB3TOM2,L08,24795
B3PSL,TB3PSL1,L08,B3TOM,TB3TOM3,L08,38376
B3PSL,TB3PSL1,L08,B3TOM,VB3TOM2,L09,592
B3PSL,TB3PSL1,L08,B3TOM,VB3TOM3,L09,286
B3PSL,TB3PSL1,L08,B3TUH,TB3TUH1,L08,14948
B3PSL,TB3PSL1,L08,B3TUH,TB3TUH3,L08,1882
B3PSL,TB3PSL1,L08,B3TUH,VB3TUH1,L09,424
B3PSL,TB3PSL1,L08,B3ZAV,TB3ZAV1,L08,22691
B3PSL,TB3PSL1,L08,B3ZAV,VB3ZAV1,L09,25
B3PSL,TB3PSL2,L08,B2IVC,TB2IVC1,L08,830
B3PSL,TB3PSL2,L08,B2OVS,TB2OVS1,L08,3341
B3PSL,TB3PSL2,L08,B2OVS,VB2OVS2,L09,0
B3PSL,TB3PSL2,L08,B2STD,TB2STD1,L08,855
B3PSL,TB3PSL2,L08,B3PSL,SB3PSL2,L07,8181
B3PSL,TB3PSL2,L08,B3PSL,TB3PSL1,L08,6689
B3PSL,TB3PSL2,L08,B3PSL,TB3PSL3,L08,4682
B3PSL,TB3PSL2,L08,B3PSL,VB3PSL1,L09,22
B3PSL,TB3PSL2,L08,B3PSL,VB3PSL3,L09,66
B3PSL,TB3PSL2,L08,B3PSL,JB3PSL1,L18,0
B3PSL,TB3PSL2,L08,B3PSL,JB3PSL3,L18,6
B3PSL,TB3PSL2,L08,B3SVJ,TB3SVJ1,L08,3636
B3PSL,TB3PSL2,L08,B3SVJ,TB3SVJ2,L08,937
B3PSL,TB3PSL2,L08,B3TUH,TB3TUH1,L08,13255
B3PSL,TB3PSL2,L08,B3TUH,TB3TUH2,L08,4070
B3PSL,TB3PSL2,L08,B3TUH,TB3TUH3,L08,25674
B3PSL,TB3PSL2,L08,B3TUH,VB3TUH3,L09,510
B3PSL,TB3PSL3,L08,B2BAN,TB2BAN1,L08,17
B3PSL,TB3PSL3,L08,B2IVC,TB2IVC1,L08,338
B3PSL,TB3PSL3,L08,B2OVS,TB2OVS1,L08,666
B3PSL,TB3PSL3,L08,B3JES,TB3JES1,L08,36
B3PSL,TB3PSL3,L08,B3PEC,TB3PEC3,L08,639
B3PSL,TB3PSL3,L08,B3PSL,SB3PSL3,L07,15917
B3PSL,TB3PSL3,L08,B3PSL,TB3PSL1,L08,1700
B3PSL,TB3PSL3,L08,B3PSL,TB3PSL2,L08,6140
B3PSL,TB3PSL3,L08,B3PSL,VB3PSL1,L09,0
B3PSL,TB3PSL3,L08,B3PSL,VB3PSL2,L09,17
B3PSL,TB3PSL3,L08,B3PSL,JB3PSL1,L18,0
B3PSL,TB3PSL3,L08,B3PSL,JB3PSL2,L18,0
B3PSL,TB3PSL3,L08,B3PUC,TB3PUC1,L08,1216
B3PSL,TB3PSL3,L08,B3PUC,TB3PUC2,L08,583
B3PSL,TB3PSL3,L08,B3RAC,TB3RAC3,L08,100
B3PSL,TB3PSL3,L08,B3RCK,TB3RCK3,L08,65
B3PSL,TB3PSL3,L08,B3RCN,TB3RCN3,L08,259
B3PSL,TB3PSL3,L08,B3SAD,TB3SAD1,L08,453
B3PSL,TB3PSL3,L08,B3SAD,TB3SAD3,L08,1290
B3PSL,TB3PSL3,L08,B3SKL,TB3SKL1,L08,8894
B3PSL,TB3PSL3,L08,B3SKL,TB3SKL2,L08,222
B3PSL,TB3PSL3,L08,B3SKL,TB3SKL3,L08,1826
B3PSL,TB3PSL3,L08,B3STA,TB3STA1,L08,158
B3PSL,TB3PSL3,L08,B3SVA,TB3SVA1,L08,1053
B3PSL,TB3PSL3,L08,B3SVA,TB3SVA3,L08,69
B3PSL,TB3PSL3,L08,B3SVJ,TB3SVJ1,L08,11295
B3PSL,TB3PSL3,L08,B3SVJ,TB3SVJ3,L08,1885
B3PSL,TB3PSL3,L08,B3TUH,TB3TUH3,L08,4809
B3PSL,TB3PSL3,L08,B3ZAV,TB3ZAV1,L08,49
B3PSL,TB3PSL3,L08,B3ZAV,TB3ZAV2,L08,1463
B3PSL,TB3PSL3,L08,B3ZAV,TB3ZAV3,L08,1610
B3PSL,VB3PSL1,L09,B2OVS,VB2OVS1,L09,53
B3PSL,VB3PSL1,L09,B2SCO,TB2SCO3,L08,0
B3PSL,VB3PSL1,L09,B2SCO,VB2SCO3,L09,1
B3PSL,VB3PSL1,L09,B3JES,VB3JES1,L09,812
B3PSL,VB3PSL1,L09,B3PSL,SB3PSL2,L07,4777
B3PSL,VB3PSL1,L09,B3PSL,SB3PSL3,L07,1399
B3PSL,VB3PSL1,L09,B3PSL,TB3PSL1,L08,27597
B3PSL,VB3PSL1,L09,B3PSL,TB3PSL2,L08,121
B3PSL,VB3PSL1,L09,B3PSL,TB3PSL3,L08,4
B3PSL,VB3PSL1,L09,B3PSL,JB3PSL2,L18,9
B3PSL,VB3PSL1,L09,B3PSL,JB3PSL3,L18,0
B3PSL,VB3PSL1,L09,B3PUC,VB3PUC1,L09,1539
B3PSL,VB3PSL1,L09,B3RYB,TB3RYB2,L08,1110
B3PSL,VB3PSL1,L09,B3RYB,VB3RYB1,L09,491
B3PSL,VB3PSL1,L09,B3RYB,VB3RYB2,L09,11657
B3PSL,VB3PSL1,L09,B3SAD,VB3SAD1,L09,960
B3PSL,VB3PSL1,L09,B3SKL,VB3SKL1,L09,66
B3PSL,VB3PSL1,L09,B3SKL,VB3SKL3,L09,1249
B3PSL,VB3PSL1,L09,B3SVJ,TB3SVJ1,L08,678
B3PSL,VB3PSL1,L09,B3SVJ,VB3SVJ1,L09,11779
B3PSL,VB3PSL1,L09,B3SVJ,JB3SVJ1,L18,407
B3PSL,VB3PSL1,L09,B3TOM,TB3TOM1,L08,100
B3PSL,VB3PSL1,L09,B3TOM,TB3TOM2,L08,1599
B3PSL,VB3PSL1,L09,B3TOM,TB3TOM3,L08,2885
B3PSL,VB3PSL1,L09,B3TOM,VB3TOM1,L09,2613
B3PSL,VB3PSL1,L09,B3TOM,VB3TOM2,L09,27999
B3PSL,VB3PSL1,L09,B3TOM,VB3TOM3,L09,20711
B3PSL,VB3PSL1,L09,B3TUH,TB3TUH1,L08,1772
B3PSL,VB3PSL1,L09,B3TUH,VB3TUH1,L09,15117
B3PSL,VB3PSL1,L09,B3TUH,VB3TUH3,L09,2530
B3PSL,VB3PSL1,L09,B3ZAV,TB3ZAV1,L08,749
B3PSL,VB3PSL1,L09,B3ZAV,VB3ZAV1,L09,14908
B3PSL,VB3PSL2,L09,B2OVS,VB2OVS1,L09,238
B3PSL,VB3PSL2,L09,B3PSL,SB3PSL1,L07,3943
B3PSL,VB3PSL2,L09,B3PSL,SB3PSL3,L07,6977
B3PSL,VB3PSL2,L09,B3PSL,TB3PSL1,L08,26
B3PSL,VB3PSL2,L09,B3PSL,TB3PSL2,L08,963
B3PSL,VB3PSL2,L09,B3PSL,TB3PSL3,L08,55
B3PSL,VB3PSL2,L09,B3PSL,JB3PSL1,L18,3
B3PSL,VB3PSL2,L09,B3PSL,JB3PSL3,L18,4
B3PSL,VB3PSL2,L09,B3SVJ,VB3SVJ1,L09,1578
B3PSL,VB3PSL2,L09,B3TUH,VB3TUH1,L09,6554
B3PSL,VB3PSL2,L09,B3TUH,VB3TUH2,L09,920
B3PSL,VB3PSL2,L09,B3TUH,VB3TUH3,L09,19593
B3PSL,VB3PSL3,L09,B2OVS,VB2OVS1,L09,682
B3PSL,VB3PSL3,L09,B3PSL,SB3PSL1,L07,1229
B3PSL,VB3PSL3,L09,B3PSL,SB3PSL2,L07,5633
B3PSL,VB3PSL3,L09,B3PSL,TB3PSL1,L08,8
B3PSL,VB3PSL3,L09,B3PSL,TB3PSL2,L08,456
B3PSL,VB3PSL3,L09,B3PSL,TB3PSL3,L08,1577
B3PSL,VB3PSL3,L09,B3PSL,JB3PSL1,L18,0
B3PSL,VB3PSL3,L09,B3PSL,JB3PSL2,L18,2
B3PSL,VB3PSL3,L09,B3PUC,VB3PUC1,L09,2535
B3PSL,VB3PSL3,L09,B3SAD,VB3SAD1,L09,35
B3PSL,VB3PSL3,L09,B3SKL,TB3SKL1,L08,62
B3PSL,VB3PSL3,L09,B3SKL,VB3SKL1,L09,7167
B3PSL,VB3PSL3,L09,B3SKL,VB3SKL3,L09,143
B3PSL,VB3PSL3,L09,B3SVA,VB3SVA1,L09,417
B3PSL,VB3PSL3,L09,B3SVJ,TB3SVJ1,L08,304
B3PSL,VB3PSL3,L09,B3SVJ,VB3SVJ1,L09,11771
B3PSL,VB3PSL3,L09,B3SVJ,VB3SVJ2,L09,55
B3PSL,VB3PSL3,L09,B3SVJ,VB3SVJ3,L09,1215
B3PSL,VB3PSL3,L09,B3SVJ,JB3SVJ1,L18,151
B3PSL,VB3PSL3,L09,B3TUH,TB3TUH3,L08,76
B3PSL,VB3PSL3,L09,B3TUH,VB3TUH3,L09,4702
B3PSL,VB3PSL3,L09,B3ZAV,VB3ZAV2,L09,181
B3PSL,JB3PSL1,L18,B2SCO,VB2SCO3,L09,0
B3PSL,JB3PSL1,L18,B3PSL,SB3PSL1,L07,20152
B3PSL,JB3PSL1,L18,B3PSL,TB3PSL1,L08,18599
B3PSL,JB3PSL1,L18,B3PSL,TB3PSL2,L08,171
B3PSL,JB3PSL1,L18,B3PSL,TB3PSL3,L08,9
B3PSL,JB3PSL1,L18,B3PSL,VB3PSL2,L09,83
B3PSL,JB3PSL1,L18,B3PSL,VB3PSL3,L09,22
B3PSL,JB3PSL1,L18,B3PUC,TB3PUC1,L08,25
B3PSL,JB3PSL1,L18,B3PUC,JB3PUC1,L18,866
B3PSL,JB3PSL1,L18,B3RYB,JB3RYB2,L18,19226
B3PSL,JB3PSL1,L18,B3RYB,JB3RYB3,L18,412
B3PSL,JB3PSL1,L18,B3SAD,TB3SAD1,L08,6
B3PSL,JB3PSL1,L18,B3SVJ,JB3SVJ1,L18,65128
B3PSL,JB3PSL1,L18,B3TOM,TB3TOM2,L08,756
B3PSL,JB3PSL1,L18,B3TOM,TB3TOM3,L08,737
B3PSL,JB3PSL1,L18,B3TOM,VB3TOM2,L09,927
B3PSL,JB3PSL1,L18,B3TOM,JB3TOM2,L18,5129
B3PSL,JB3PSL1,L18,B3TOM,JB3TOM3,L18,12184
B3PSL,JB3PSL1,L18,B3TUH,JB3TUH1,L18,4071
B3PSL,JB3PSL1,L18,B3TUH,JB3TUH3,L18,137
B3PSL,JB3PSL1,L18,B3ZAV,JB3ZAV1,L18,587
B3PSL,JB3PSL2,L18,B2OVS,JB2OVS1,L18,198
B3PSL,JB3PSL2,L18,B2STD,TB2STD1,L08,0
B3PSL,JB3PSL2,L18,B3PSL,SB3PSL2,L07,2003
B3PSL,JB3PSL2,L18,B3PSL,TB3PSL1,L08,166
B3PSL,JB3PSL2,L18,B3PSL,TB3PSL2,L08,2971
B3PSL,JB3PSL2,L18,B3PSL,TB3PSL3,L08,41
B3PSL,JB3PSL2,L18,B3PSL,VB3PSL1,L09,192
B3PSL,JB3PSL2,L18,B3PSL,VB3PSL3,L09,101
B3PSL,JB3PSL2,L18,B3PSL,JB3PSL1,L18,14065
B3PSL,JB3PSL2,L18,B3SVJ,JB3SVJ1,L18,28471
B3PSL,JB3PSL2,L18,B3SVJ,JB3SVJ2,L18,236
B3PSL,JB3PSL2,L18,B3TOM,JB3TOM2,L18,2057
B3PSL,JB3PSL2,L18,B3TUH,TB3TUH1,L08,360
B3PSL,JB3PSL2,L18,B3TUH,TB3TUH3,L08,57
B3PSL,JB3PSL2,L18,B3TUH,VB3TUH1,L09,205
B3PSL,JB3PSL2,L18,B3TUH,VB3TUH3,L09,171
B3PSL,JB3PSL2,L18,B3TUH,JB3TUH1,L18,16337
B3PSL,JB3PSL2,L18,B3TUH,JB3TUH3,L18,16393
B3PSL,JB3PSL3,L18,B3PSL,SB3PSL3,L07,2603
B3PSL,JB3PSL3,L18,B3PSL,TB3PSL1,L08,17
B3PSL,JB3PSL3,L18,B3PSL,TB3PSL2,L08,88
B3PSL,JB3PSL3,L18,B3PSL,TB3PSL3,L08,2221
B3PSL,JB3PSL3,L18,B3PSL,VB3PSL1,L09,27
B3PSL,JB3PSL3,L18,B3PSL,VB3PSL2,L09,51
B3PSL,JB3PSL3,L18,B3PSL,JB3PSL1,L18,9310
B3PSL,JB3PSL3,L18,B3PSL,JB3PSL2,L18,2699
B3PSL,JB3PSL3,L18,B3PUC,TB3PUC1,L08,65
B3PSL,JB3PSL3,L18,B3PUC,JB3PUC1,L18,1250
B3PSL,JB3PSL3,L18,B3PUC,JB3PUC2,L18,1000
B3PSL,JB3PSL3,L18,B3PUC,JB3PUC3,L18,511
B3PSL,JB3PSL3,L18,B3RYB,JB3RYB2,L18,3457
B3PSL,JB3PSL3,L18,B3SKL,TB3SKL1,L08,578
B3PSL,JB3PSL3,L18,B3SKL,VB3SKL1,L09,365
B3PSL,JB3PSL3,L18,B3SKL,JB3SKL1,L18,11270
